annotation_id,annotator,car_type,created_at,id,image,lead_time,updated_at
1306,1,sedan,2026-01-26T14:52:39.574431Z,28658,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1440_c232.jpg,1.022,2026-01-26T14:52:39.574490Z
1307,1,mpv,2026-01-26T14:52:46.119685Z,28662,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1500_c236.jpg,3.651,2026-01-26T14:52:46.119740Z
1308,1,sedan,2026-01-26T14:52:50.506713Z,28669,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1500_c243.jpg,1.23,2026-01-26T14:52:50.506764Z
1309,1,suv,2026-01-26T14:53:00.793390Z,28680,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1560_c254.jpg,3.302,2026-01-26T14:53:00.793444Z
1310,1,sedan,2026-01-26T14:53:23.884852Z,28681,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1560_c255.jpg,1.379,2026-01-26T14:53:23.884886Z
1311,1,sedan,2026-01-26T14:53:39.128775Z,28694,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1620_c268.jpg,3.215,2026-01-26T14:53:39.128830Z
1312,1,suv,2026-01-26T14:54:01.534237Z,28710,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1740_c284.jpg,2.681,2026-01-26T14:54:01.534296Z
1313,1,suv,2026-01-26T14:54:06.395719Z,28714,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1740_c288.jpg,1.079,2026-01-26T14:54:06.395770Z
1314,1,sedan,2026-01-26T14:54:10.883172Z,28716,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1740_c290.jpg,1.94,2026-01-26T14:54:10.883232Z
1315,1,suv,2026-01-26T14:54:18.181105Z,28720,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1800_c294.jpg,2.461,2026-01-26T14:54:18.181164Z
1316,1,suv,2026-01-26T14:54:24.984210Z,28724,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1800_c298.jpg,1.905,2026-01-26T14:54:24.984268Z
1317,1,suv,2026-01-26T14:54:51.947033Z,28751,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1920_c316.jpg,1.953,2026-01-26T14:54:51.947066Z
1318,1,suv,2026-01-26T14:55:00.096604Z,28755,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1920_c320.jpg,1.776,2026-01-26T14:55:00.096660Z
1319,1,suv,2026-01-26T14:55:05.826221Z,28758,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1920_c323.jpg,1.623,2026-01-26T14:55:05.826282Z
1320,1,suv,2026-01-26T14:55:11.214692Z,28761,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1980_c326.jpg,1.396,2026-01-26T14:55:11.214750Z
1321,1,mpv,2026-01-26T14:55:15.428268Z,28763,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1980_c328.jpg,1.767,2026-01-26T14:55:15.428337Z
1322,1,mpv,2026-01-26T14:55:22.502955Z,28768,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1980_c333.jpg,1.606,2026-01-26T14:55:22.503020Z
1323,1,sedan,2026-01-26T14:55:27.123120Z,28770,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f1980_c335.jpg,1.822,2026-01-26T14:55:27.123183Z
1324,1,suv,2026-01-26T14:55:41.145734Z,28775,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c340.jpg,2.414,2026-01-26T14:55:41.145797Z
1325,1,suv,2026-01-26T14:55:45.253346Z,28776,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c341.jpg,1.579,2026-01-26T14:55:45.253412Z
1326,1,mpv,2026-01-26T14:55:48.393456Z,28777,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c342.jpg,1.229,2026-01-26T14:55:48.393513Z
1327,1,pickup,2026-01-26T14:55:53.276801Z,28779,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c344.jpg,2.642,2026-01-26T14:55:53.276852Z
1328,1,suv,2026-01-26T14:55:57.028472Z,28780,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c345.jpg,2.157,2026-01-26T14:55:57.028511Z
1329,1,mpv,2026-01-26T14:56:03.395594Z,28781,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c346.jpg,1.278,2026-01-26T14:56:03.395663Z
1330,1,sedan,2026-01-26T14:56:06.065465Z,28782,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c347.jpg,1.132,2026-01-26T14:56:06.065522Z
1331,1,mpv,2026-01-26T14:56:08.804494Z,28783,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c348.jpg,0.997,2026-01-26T14:56:08.804530Z
1332,1,mpv,2026-01-26T14:56:11.784616Z,28784,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2040_c349.jpg,1.239,2026-01-26T14:56:11.784668Z
1333,1,mpv,2026-01-26T14:56:17.202903Z,28786,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c351.jpg,2.639,2026-01-26T14:56:17.202961Z
1334,1,suv,2026-01-26T14:56:20.058193Z,28787,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c352.jpg,1.256,2026-01-26T14:56:20.058227Z
1335,1,mpv,2026-01-26T14:56:23.274356Z,28788,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c353.jpg,1.278,2026-01-26T14:56:23.274391Z
1336,1,mpv,2026-01-26T14:56:25.910932Z,28789,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c354.jpg,0.883,2026-01-26T14:56:25.910990Z
1337,1,suv,2026-01-26T14:56:33.120183Z,28792,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c357.jpg,1.628,2026-01-26T14:56:33.120218Z
1338,1,pickup,2026-01-26T14:56:38.161439Z,28795,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2100_c360.jpg,2.184,2026-01-26T14:56:38.161498Z
1339,1,mpv,2026-01-26T14:56:44.812328Z,28800,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c365.jpg,1.696,2026-01-26T14:56:44.812384Z
1340,1,suv,2026-01-26T14:56:48.655973Z,28801,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c366.jpg,1.978,2026-01-26T14:56:48.656009Z
1341,1,mpv,2026-01-26T14:56:51.377755Z,28802,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c367.jpg,0.903,2026-01-26T14:56:51.377792Z
1342,1,mpv,2026-01-26T14:56:53.750548Z,28803,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c368.jpg,0.79,2026-01-26T14:56:53.750602Z
1343,1,suv,2026-01-26T14:56:56.262730Z,28804,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c369.jpg,0.794,2026-01-26T14:56:56.262764Z
1344,1,sedan,2026-01-26T14:57:00.119439Z,28805,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c370.jpg,2.106,2026-01-26T14:57:00.119490Z
1345,1,mpv,2026-01-26T14:57:02.907449Z,28806,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c371.jpg,1.11,2026-01-26T14:57:02.907509Z
1346,1,mpv,2026-01-26T14:57:06.121080Z,28807,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c372.jpg,1.084,2026-01-26T14:57:06.121141Z
1347,1,pickup,2026-01-26T14:57:09.169288Z,28808,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2160_c373.jpg,0.995,2026-01-26T14:57:09.169340Z
1348,1,suv,2026-01-26T14:57:22.343669Z,28811,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2220_c376.jpg,3.209,2026-01-26T14:57:22.343728Z
1349,1,suv,2026-01-26T14:57:26.043812Z,28812,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2220_c377.jpg,1.857,2026-01-26T14:57:26.043854Z
1350,1,suv,2026-01-26T14:57:31.090819Z,28815,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2220_c380.jpg,1.275,2026-01-26T14:57:31.090853Z
1351,1,mpv,2026-01-26T14:57:34.366842Z,28816,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2220_c381.jpg,1.472,2026-01-26T14:57:34.366928Z
1352,1,pickup,2026-01-26T14:57:41.673597Z,28819,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2220_c384.jpg,2.368,2026-01-26T14:57:41.673654Z
1353,1,suv,2026-01-26T14:57:51.866258Z,28822,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2280_c387.jpg,2.217,2026-01-26T14:57:51.866293Z
1354,1,pickup,2026-01-26T14:58:01.553371Z,28831,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2280_c396.jpg,1.296,2026-01-26T14:58:01.553405Z
1355,1,mpv,2026-01-26T14:58:05.130287Z,28832,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2340_c397.jpg,11.218,2026-01-26T14:58:17.314941Z
1356,1,suv,2026-01-26T14:58:23.610925Z,28834,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2340_c399.jpg,1.985,2026-01-26T14:58:23.610962Z
1357,1,sedan,2026-01-26T14:58:40.153781Z,28860,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2460_c418.jpg,2.962,2026-01-26T14:58:40.153924Z
1358,1,sedan,2026-01-26T14:58:53.337907Z,28872,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2520_c430.jpg,1.532,2026-01-26T14:58:53.337950Z
1359,1,mpv,2026-01-26T14:59:27.770063Z,28939,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2880_c497.jpg,1.86,2026-01-26T14:59:27.770120Z
1360,1,suv,2026-01-26T14:59:31.199464Z,28940,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f2880_c498.jpg,1.503,2026-01-26T14:59:31.199497Z
1361,1,sedan,2026-01-26T15:00:08.845132Z,28988,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f3120_c537.jpg,11.71,2026-01-26T15:00:08.845164Z
1362,1,sedan,2026-01-26T15:00:22.637579Z,29015,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f3300_c564.jpg,1.458,2026-01-26T15:00:22.637615Z
1363,1,sedan,2026-01-26T15:00:26.077400Z,29016,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f3300_c565.jpg,1.601,2026-01-26T15:00:26.077448Z
1364,1,suv,2026-01-26T15:00:37.311827Z,29027,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f3420_c576.jpg,1.986,2026-01-26T15:00:37.311867Z
1365,1,suv,2026-01-26T15:01:00.883918Z,29061,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f360_c52.jpg,2.186,2026-01-26T15:01:00.883974Z
1366,1,sedan,2026-01-26T15:01:04.763371Z,29062,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f360_c53.jpg,1.567,2026-01-26T15:01:04.763407Z
1367,1,mpv,2026-01-26T15:01:07.613619Z,29063,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f360_c54.jpg,0.771,2026-01-26T15:01:07.613655Z
1368,1,suv,2026-01-26T15:01:10.440725Z,29064,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f360_c55.jpg,0.907,2026-01-26T15:01:10.440767Z
1369,1,mpv,2026-01-26T15:01:17.940036Z,29067,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f360_c58.jpg,0.894,2026-01-26T15:01:17.940080Z
1370,1,sedan,2026-01-26T15:01:48.075459Z,29106,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f3960_c645.jpg,4.396,2026-01-26T15:01:48.075514Z
1371,1,mpv,2026-01-26T15:01:54.436143Z,29120,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4020_c659.jpg,2.394,2026-01-26T15:01:54.436180Z
1372,1,mpv,2026-01-26T15:02:02.973180Z,29131,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4080_c670.jpg,1.236,2026-01-26T15:02:02.973241Z
1373,1,suv,2026-01-26T15:02:11.213593Z,29147,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c686.jpg,1.861,2026-01-26T15:02:11.213637Z
1374,1,mpv,2026-01-26T15:02:15.519979Z,29148,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c687.jpg,0.846,2026-01-26T15:02:15.520036Z
1375,1,mpv,2026-01-26T15:02:18.574349Z,29149,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c688.jpg,0.885,2026-01-26T15:02:18.574408Z
1376,1,suv,2026-01-26T15:02:21.526957Z,29150,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c689.jpg,0.938,2026-01-26T15:02:21.526992Z
1377,1,suv,2026-01-26T15:02:24.998646Z,29151,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c690.jpg,1.232,2026-01-26T15:02:24.998679Z
1378,1,suv,2026-01-26T15:02:29.999450Z,29152,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c691.jpg,2.501,2026-01-26T15:02:29.999489Z
1379,1,mpv,2026-01-26T15:02:34.837414Z,29153,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c692.jpg,2.307,2026-01-26T15:02:34.837470Z
1380,1,mpv,2026-01-26T15:02:38.608311Z,29154,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4200_c693.jpg,1.337,2026-01-26T15:02:38.608351Z
1382,1,suv,2026-01-26T15:03:09.396189Z,29158,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f420_c62.jpg,1.486,2026-01-26T15:03:09.396247Z
1383,1,sedan,2026-01-26T15:03:16.070948Z,29161,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f420_c65.jpg,1.636,2026-01-26T15:03:16.070983Z
1384,1,mpv,2026-01-26T15:04:02.611176Z,29229,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4560_c758.jpg,2.927,2026-01-26T15:04:02.611233Z
1385,1,suv,2026-01-26T15:04:09.547857Z,29235,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4620_c764.jpg,1.867,2026-01-26T15:04:09.547892Z
1386,1,mpv,2026-01-26T15:04:45.125781Z,29314,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4980_c833.jpg,2.303,2026-01-26T15:04:45.125814Z
1387,1,mpv,2026-01-26T15:04:49.041002Z,29315,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4980_c834.jpg,1.562,2026-01-26T15:04:49.041036Z
1388,1,mpv,2026-01-26T15:04:52.599912Z,29316,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f4980_c835.jpg,1.399,2026-01-26T15:04:52.600074Z
1389,1,mpv,2026-01-26T15:05:05.484396Z,29322,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5040_c841.jpg,1.832,2026-01-26T15:05:05.484435Z
1390,1,pickup,2026-01-26T15:05:20.107727Z,29344,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5160_c863.jpg,2.955,2026-01-26T15:05:20.107789Z
1391,1,pickup,2026-01-26T15:05:30.435294Z,29351,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5220_c870.jpg,3.006,2026-01-26T15:05:30.435356Z
1392,1,sedan,2026-01-26T15:05:48.586115Z,29363,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5280_c882.jpg,4.022,2026-01-26T15:05:48.586175Z
1393,1,pickup,2026-01-26T15:05:55.762203Z,29367,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5280_c886.jpg,2.343,2026-01-26T15:05:55.762261Z
1394,1,pickup,2026-01-26T15:06:05.223218Z,29379,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5340_c898.jpg,1.686,2026-01-26T15:06:05.223277Z
1395,1,pickup,2026-01-26T15:06:18.405494Z,29389,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5400_c908.jpg,3.756,2026-01-26T15:06:18.405550Z
1396,1,truck,2026-01-26T15:06:41.242860Z,29425,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5520_c935.jpg,4.449,2026-01-26T15:06:41.242915Z
1397,1,sedan,2026-01-26T15:06:54.234789Z,29436,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5580_c946.jpg,1.987,2026-01-26T15:06:54.234824Z
1398,1,truck,2026-01-26T15:07:00.196501Z,29438,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5580_c948.jpg,2.845,2026-01-26T15:07:00.196554Z
1399,1,suv,2026-01-26T15:07:09.689444Z,29445,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5640_c955.jpg,2.05,2026-01-26T15:07:09.689502Z
1400,1,sedan,2026-01-26T15:07:15.126765Z,29446,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5640_c956.jpg,1.952,2026-01-26T15:07:15.126818Z
1401,1,sedan,2026-01-26T15:07:23.923410Z,29450,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5640_c960.jpg,1.672,2026-01-26T15:07:23.923463Z
1402,1,suv,2026-01-26T15:07:37.097307Z,29455,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5700_c965.jpg,5.28,2026-01-26T15:07:37.097366Z
1403,1,suv,2026-01-26T15:07:47.597638Z,29457,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5700_c967.jpg,2.512,2026-01-26T15:07:47.597693Z
1404,1,truck,2026-01-26T15:07:58.711494Z,29463,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5700_c973.jpg,2.705,2026-01-26T15:07:58.711540Z
1405,1,mpv,2026-01-26T15:08:04.803992Z,29464,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5760_c974.jpg,2.888,2026-01-26T15:08:04.804053Z
1406,1,suv,2026-01-26T15:08:15.861696Z,29477,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5820_c987.jpg,3.148,2026-01-26T15:08:15.861756Z
1407,1,truck,2026-01-26T15:08:23.741517Z,29486,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5820_c996.jpg,2.501,2026-01-26T15:08:23.741571Z
1408,1,mpv,2026-01-26T15:08:30.676958Z,29490,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5880_c1002.jpg,1.978,2026-01-26T15:08:30.677017Z
1409,1,suv,2026-01-26T15:08:35.771327Z,29491,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5880_c1003.jpg,1.774,2026-01-26T15:08:35.771364Z
1410,1,suv,2026-01-26T15:08:41.136992Z,29492,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5880_c1004.jpg,1.958,2026-01-26T15:08:41.137029Z
1411,1,truck,2026-01-26T15:08:45.524519Z,29493,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5880_c1005.jpg,1.462,2026-01-26T15:08:45.524555Z
1412,1,suv,2026-01-26T15:08:57.448099Z,29497,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5880_c1009.jpg,7.527,2026-01-26T15:08:57.448158Z
1413,1,mpv,2026-01-26T15:09:08.436285Z,29505,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5940_c1015.jpg,1.206,2026-01-26T15:09:08.436319Z
1414,1,mpv,2026-01-26T15:09:12.517262Z,29507,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f5940_c1017.jpg,1.004,2026-01-26T15:09:12.517292Z
1415,1,sedan,2026-01-26T15:09:22.548097Z,29513,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6000_c1023.jpg,4.211,2026-01-26T15:09:22.548155Z
1416,1,sedan,2026-01-26T15:09:40.206688Z,29539,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6060_c1040.jpg,3.913,2026-01-26T15:09:40.206723Z
1417,1,mpv,2026-01-26T15:09:53.432098Z,29553,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6120_c1045.jpg,3.316,2026-01-26T15:09:53.432152Z
1418,1,mpv,2026-01-26T15:10:05.567454Z,29565,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6180_c1057.jpg,1.733,2026-01-26T15:10:05.567514Z
1419,1,mpv,2026-01-26T15:10:10.129094Z,29566,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6180_c1058.jpg,1.493,2026-01-26T15:10:10.129126Z
1420,1,sedan,2026-01-26T15:10:25.480443Z,29576,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6240_c1068.jpg,1.329,2026-01-26T15:10:25.480496Z
1421,1,sedan,2026-01-26T15:10:31.533686Z,29583,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6300_c1075.jpg,0.958,2026-01-26T15:10:31.533720Z
1422,1,sedan,2026-01-26T15:10:38.853384Z,29592,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6360_c1084.jpg,1.005,2026-01-26T15:10:38.853444Z
1423,1,suv,2026-01-26T15:10:46.557321Z,29595,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6360_c1087.jpg,3.973,2026-01-26T15:10:46.557362Z
1424,1,mpv,2026-01-26T15:10:50.593958Z,29596,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6360_c1088.jpg,1.535,2026-01-26T15:10:50.594013Z
1425,1,sedan,2026-01-26T15:10:56.103000Z,29600,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6420_c1092.jpg,1.335,2026-01-26T15:10:56.103053Z
1426,1,mpv,2026-01-26T15:11:07.329075Z,29601,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6420_c1093.jpg,1.598,2026-01-26T15:11:07.329128Z
1427,1,mpv,2026-01-26T15:11:14.004005Z,29603,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6420_c1095.jpg,2.066,2026-01-26T15:11:14.004062Z
1428,1,mpv,2026-01-26T15:11:19.956896Z,29604,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6420_c1096.jpg,1.762,2026-01-26T15:11:19.956955Z
1429,1,mpv,2026-01-26T15:11:38.072788Z,29610,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6480_c1102.jpg,3.282,2026-01-26T15:11:38.072849Z
1430,1,mpv,2026-01-26T15:11:42.258671Z,29611,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6480_c1103.jpg,1.223,2026-01-26T15:11:42.258766Z
1431,1,mpv,2026-01-26T15:11:50.604009Z,29614,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6480_c1106.jpg,2.388,2026-01-26T15:11:50.604066Z
1432,1,suv,2026-01-26T15:11:56.668366Z,29619,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6540_c1111.jpg,1.623,2026-01-26T15:11:56.668426Z
1433,1,mpv,2026-01-26T15:12:01.302751Z,29621,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6540_c1113.jpg,1.349,2026-01-26T15:12:01.302809Z
1434,1,mpv,2026-01-26T15:12:06.833180Z,29622,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6540_c1114.jpg,2.065,2026-01-26T15:12:06.833242Z
1435,1,suv,2026-01-26T15:12:19.369049Z,29626,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6600_c1118.jpg,2.744,2026-01-26T15:12:19.369137Z
1436,1,mpv,2026-01-26T15:12:26.933572Z,29627,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6600_c1119.jpg,2.377,2026-01-26T15:12:26.933610Z
1437,1,suv,2026-01-26T15:12:40.760126Z,29636,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f660_c102.jpg,2.183,2026-01-26T15:12:40.760163Z
1438,1,sedan,2026-01-26T15:12:49.761851Z,29639,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f660_c105.jpg,2.368,2026-01-26T15:12:49.761913Z
1439,1,pickup,2026-01-26T15:12:55.023763Z,29640,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f660_c106.jpg,2.972,2026-01-26T15:12:55.023862Z
1440,1,mpv,2026-01-26T15:12:59.450820Z,29642,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1126.jpg,2.063,2026-01-26T15:12:59.450873Z
1441,1,mpv,2026-01-26T15:13:03.372295Z,29643,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1127.jpg,1.761,2026-01-26T15:13:03.372352Z
1442,1,suv,2026-01-26T15:13:06.419041Z,29644,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1128.jpg,1.571,2026-01-26T15:13:06.419105Z
1443,1,mpv,2026-01-26T15:13:09.490388Z,29645,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1129.jpg,1.274,2026-01-26T15:13:09.490446Z
1444,1,mpv,2026-01-26T15:13:12.463430Z,29646,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1130.jpg,1.472,2026-01-26T15:13:12.463463Z
1445,1,mpv,2026-01-26T15:13:15.724007Z,29647,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1131.jpg,1.844,2026-01-26T15:13:15.724041Z
1446,1,mpv,2026-01-26T15:13:18.828689Z,29648,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6660_c1132.jpg,1.522,2026-01-26T15:13:18.828727Z
1447,1,mpv,2026-01-26T15:13:21.276803Z,29649,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6720_c1133.jpg,0.924,2026-01-26T15:13:21.276853Z
1448,1,suv,2026-01-26T15:13:25.180489Z,29650,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6720_c1134.jpg,1.802,2026-01-26T15:13:25.180546Z
1449,1,sedan,2026-01-26T15:13:28.570455Z,29651,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6720_c1135.jpg,2.974,2026-01-26T15:13:30.493202Z
1450,1,mpv,2026-01-26T15:13:33.218715Z,29652,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6720_c1136.jpg,1.265,2026-01-26T15:13:33.218799Z
1451,1,mpv,2026-01-26T15:13:37.000587Z,29654,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6720_c1138.jpg,1.422,2026-01-26T15:13:37.000666Z
1452,1,mpv,2026-01-26T15:13:40.524895Z,29656,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6780_c1140.jpg,1.259,2026-01-26T15:13:40.524933Z
1453,1,mpv,2026-01-26T15:13:43.357709Z,29657,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6780_c1141.jpg,1.263,2026-01-26T15:13:43.357815Z
1454,1,mpv,2026-01-26T15:13:47.247239Z,29659,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6780_c1143.jpg,1.439,2026-01-26T15:13:47.247283Z
1455,1,mpv,2026-01-26T15:13:50.103057Z,29660,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6780_c1144.jpg,1.445,2026-01-26T15:13:50.103095Z
1456,1,suv,2026-01-26T15:13:56.451198Z,29662,/data/local-files/?d=label_studio_data/images/pasteur-bandung_car_f6780_c1146.jpg,3.58,2026-01-26T15:13:56.451253Z
